ts,size,pool_a,pool_b,spread_bps,corridor_bps,exit_bps,dev_a,dev_b,suspect,slot_a,slot_b,slot_now,blockhash8,state
2026-08-27 06:41:47 UTC,100,Raydium,TesseraV,51.4,60,-8.6,0.0,51.4,False,442046082,442046134,442046135,7xcximgp,ok
2026-08-27 06:41:47 UTC,100,Raydium,TesseraV,49.9,60,-10.1,0.0,49.9,False,442046082,442046134,442046135,7xcximgp,ok
2026-08-27 07:01:02 UTC,0.1,Raydium,Quantum,45.4,60,-14.6,0.0,45.4,False,442049278,442049314,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,1,Raydium,Flux,45.9,60,-14.1,0.0,45.9,False,442049278,442049320,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,10,Raydium,BisonFi,47.4,60,-12.6,0.0,47.4,False,442049278,442049326,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,Raydium,TesseraV,60.4,60,0.4,0.0,60.4,False,442049278,442049332,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,Raydium,Scorch,61.9,60,1.9,0.0,61.9,False,442049278,442049332,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,Raydium,BisonFi,60.3,60,0.3,0.0,60.3,False,442049278,442049332,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,TesseraV,Scorch,1.6,60,-58.4,60.4,61.9,False,442049332,442049332,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,TesseraV,BisonFi,-0.1,60,-59.9,60.4,60.3,False,442049332,442049332,442049312,AEzHaE9F,ok
2026-08-27 07:01:02 UTC,100,Scorch,BisonFi,-1.6,60,-58.4,61.9,60.3,False,442049332,442049332,442049312,AEzHaE9F,ok
2026-08-27 09:32:15 UTC,0.1,Raydium,Whirlpool,15.6,35,-19.4,0.0,15.6,False,442074116,442074156,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,1,Raydium,Whirlpool,9.1,35,-25.9,0.0,9.1,False,442074116,442074162,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,10,Raydium,Quantum,7.8,60,-52.2,0.0,7.8,False,442074116,442074166,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,10,Raydium,Kipseli,8.7,60,-51.3,0.0,8.7,False,442074116,442074166,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,10,Quantum,Kipseli,0.8,60,-59.2,7.8,8.7,False,442074166,442074166,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Raydium,Flux,21.1,60,-38.9,0.0,21.1,False,442074116,442074172,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Raydium,Quantum,19.6,60,-40.4,0.0,19.6,False,442074116,442074172,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Raydium,BisonFi,19.1,60,-40.9,0.0,19.1,False,442074116,442074172,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Flux,Quantum,-1.6,60,-58.4,21.1,19.6,False,442074172,442074172,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Flux,BisonFi,-2.0,60,-58.0,21.1,19.1,False,442074172,442074172,442074160,6Cvvy2vf,ok
2026-08-27 09:32:15 UTC,100,Quantum,BisonFi,-0.5,60,-59.5,19.6,19.1,False,442074172,442074172,442074160,6Cvvy2vf,ok
2026-08-27 10:45:45 UTC,0.1,Raydium,Meteora DLMM,56.7,55,1.7,0.0,56.7,False,442086204,442086241,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,1,Raydium,Quantum,59.5,60,-0.5,0.0,59.5,False,442086204,442086248,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,10,Raydium,BisonFi,62.0,60,2.0,0.0,62.0,False,442086204,442086255,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,10,Raydium,Quantum,61.6,60,1.6,0.0,61.6,False,442086204,442086255,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,10,BisonFi,Quantum,-0.4,60,-59.6,62.0,61.6,False,442086255,442086255,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,Raydium,Quantum,73.0,60,13.0,0.0,73.0,False,442086204,442086262,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,Raydium,TesseraV,72.9,60,12.9,0.0,72.9,False,442086204,442086262,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,Raydium,Aquifer,73.0,60,13.0,0.0,73.0,False,442086204,442086262,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,Quantum,TesseraV,-0.1,60,-59.9,73.0,72.9,False,442086262,442086262,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,Quantum,Aquifer,0.1,60,-59.9,73.0,73.0,False,442086262,442086262,442086250,2gz3nAkN,ok
2026-08-27 10:45:45 UTC,100,TesseraV,Aquifer,0.2,60,-59.8,72.9,73.0,False,442086262,442086262,442086250,2gz3nAkN,ok
2026-08-27 11:02:00 UTC,0.1,Raydium,Flux,19.6,60,-40.4,0.0,19.6,False,442088899,442088935,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,1,Raydium,Kipseli,18.5,60,-41.5,0.0,18.5,False,442088899,442088938,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,Raydium,GoonFi V2,20.2,60,-39.8,0.0,20.2,False,442088899,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,Raydium,Kipseli,19.8,60,-40.2,0.0,19.8,False,442088899,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,Raydium,Flux,20.0,60,-40.0,0.0,20.0,False,442088899,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,GoonFi V2,Kipseli,-0.4,60,-59.6,20.2,19.8,False,442088944,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,GoonFi V2,Flux,-0.1,60,-59.9,20.2,20.0,False,442088944,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,10,Kipseli,Flux,0.3,60,-59.7,19.8,20.0,False,442088944,442088944,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,100,Raydium,BisonFi,35.4,60,-24.6,0.0,35.4,False,442088899,442088952,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,100,Raydium,GoonFi V2,35.5,60,-24.5,0.0,35.5,False,442088899,442088952,442088932,7vwC6Qxc,ok
2026-08-27 11:02:00 UTC,100,BisonFi,GoonFi V2,0.1,60,-59.9,35.4,35.5,False,442088952,442088952,442088932,7vwC6Qxc,ok
2026-08-27 11:38:20 UTC,0.1,Raydium,Scorch,24.6,60,-35.4,0.0,24.6,False,442094856,442094892,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,1,Raydium,Flux,26.7,60,-33.3,0.0,26.7,False,442094856,442094901,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,10,Raydium,Scorch,30.1,60,-29.9,0.0,30.1,False,442094856,442094908,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,10,Raydium,Quantum,29.9,60,-30.1,0.0,29.9,False,442094856,442094908,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,10,Scorch,Quantum,-0.2,60,-59.8,30.1,29.9,False,442094908,442094908,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,100,Raydium,BisonFi,43.0,60,-17.0,0.0,43.0,False,442094856,442094914,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,100,Raydium,BisonFi,44.5,60,-15.5,0.0,44.5,False,442094856,442094914,442094905,J7Ba3has,ok
2026-08-27 11:38:20 UTC,100,Raydium,BisonFi,42.8,60,-17.2,0.0,42.8,False,442094856,442094914,442094905,J7Ba3has,ok
2026-08-27 12:18:42 UTC,1,Raydium,Quantum,39.8,60,-20.2,0.0,39.8,True,442098963,442101547,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,10,Raydium,PancakeSwap,40.5,60,-19.5,0.0,40.5,True,442098963,442101550,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,10,Raydium,Whirlpool,39.2,35,4.2,0.0,39.2,True,442098963,442101550,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,10,Raydium,Flux,40.3,60,-19.7,0.0,40.3,True,442098963,442101550,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,10,PancakeSwap,Whirlpool,-1.3,35,-33.7,40.5,39.2,False,442101550,442101550,442101540,DkDX1N4B,ok
2026-08-27 12:18:42 UTC,10,PancakeSwap,Flux,-0.2,60,-59.8,40.5,40.3,False,442101550,442101550,442101540,DkDX1N4B,ok
2026-08-27 12:18:42 UTC,10,Whirlpool,Flux,1.0,35,-34.0,39.2,40.3,False,442101550,442101550,442101540,DkDX1N4B,ok
2026-08-27 12:18:42 UTC,100,Raydium,BisonFi,54.4,60,-5.6,0.0,54.4,True,442098963,442101555,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,100,Raydium,Scorch,54.4,60,-5.6,0.0,54.4,True,442098963,442101555,442101540,DkDX1N4B,stale
2026-08-27 12:18:42 UTC,100,BisonFi,Scorch,0.0,60,-60.0,54.4,54.4,False,442101555,442101555,442101540,DkDX1N4B,ok
2026-08-27 12:35:09 UTC,0.1,Raydium,Quantum,14.2,60,-45.8,0.0,14.2,False,442104199,442104234,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,1,Raydium,Flux,14.5,60,-45.5,0.0,14.5,False,442104199,442104238,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,10,Raydium,BisonFi,16.1,60,-43.9,0.0,16.1,False,442104199,442104247,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,10,Raydium,Flux,16.4,60,-43.6,0.0,16.4,False,442104199,442104247,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,10,BisonFi,Flux,0.3,60,-59.7,16.1,16.4,False,442104247,442104247,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,Raydium,Quantum,29.3,60,-30.7,0.0,29.3,False,442104199,442104263,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,Raydium,BisonFi,29.6,60,-30.4,0.0,29.6,False,442104199,442104263,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,Raydium,Flux,30.0,60,-30.0,0.0,30.0,False,442104199,442104263,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,Quantum,BisonFi,0.3,60,-59.7,29.3,29.6,False,442104263,442104263,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,Quantum,Flux,0.7,60,-59.3,29.3,30.0,False,442104263,442104263,442104243,BQ4WhnFs,ok
2026-08-27 12:35:09 UTC,100,BisonFi,Flux,0.5,60,-59.5,29.6,30.0,False,442104263,442104263,442104243,BQ4WhnFs,ok
2026-08-27 13:48:40 UTC,0.1,Raydium,SolFi V2,34.5,60,-25.5,0.0,34.5,False,442116247,442116284,442116296,BCVyHEEX,ok
2026-08-27 13:48:40 UTC,1,Raydium,TesseraV,35.2,60,-24.8,0.0,35.2,False,442116247,442116292,442116296,BCVyHEEX,ok
2026-08-27 13:48:40 UTC,10,Raydium,Flux,38.3,60,-21.7,0.0,38.3,False,442116247,442116297,442116296,BCVyHEEX,ok
2026-08-27 14:04:25 UTC,0.1,Raydium,GoonFi V2,94.3,60,34.3,0.0,94.3,False,442118858,442118893,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,1,Raydium,Flux,92.0,60,32.0,0.0,92.0,False,442118858,442118897,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,Raydium,PancakeSwap,87.5,60,27.5,0.0,87.5,False,442118858,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,Raydium,BisonFi,87.7,60,27.7,0.0,87.7,False,442118858,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,Raydium,Kipseli,88.3,60,28.3,0.0,88.3,False,442118858,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,PancakeSwap,BisonFi,0.1,60,-59.9,87.5,87.7,False,442118902,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,PancakeSwap,Kipseli,0.8,60,-59.2,87.5,88.3,False,442118902,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,10,BisonFi,Kipseli,0.7,60,-59.3,87.7,88.3,False,442118902,442118902,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Raydium,Meteora DLMM,86.0,55,31.0,0.0,86.0,False,442118858,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Raydium,Raydium CLMM,86.4,35,51.4,0.0,86.4,False,442118858,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Raydium,Quantum,87.7,60,27.7,0.0,87.7,False,442118858,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Meteora DLMM,Raydium CLMM,0.4,30,-29.6,86.0,86.4,False,442118911,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Meteora DLMM,Quantum,1.6,55,-53.4,86.0,87.7,False,442118911,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:04:25 UTC,100,Raydium CLMM,Quantum,1.2,35,-33.8,86.4,87.7,False,442118911,442118911,442118890,FPRZnxhB,ok
2026-08-27 14:30:32 UTC,0.1,Raydium,Quantum,29.1,60,-30.9,0.0,29.1,False,442123129,442123163,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,1,Raydium,Quantum,32.4,60,-27.6,0.0,32.4,False,442123129,442123166,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,Raydium,Aquifer,37.2,60,-22.8,0.0,37.2,False,442123129,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,Raydium,GoonFi V2,37.8,60,-22.2,0.0,37.8,False,442123129,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,Raydium,Flux,38.0,60,-22.0,0.0,38.0,False,442123129,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,Aquifer,GoonFi V2,0.5,60,-59.5,37.2,37.8,False,442123175,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,Aquifer,Flux,0.7,60,-59.3,37.2,38.0,False,442123175,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,10,GoonFi V2,Flux,0.2,60,-59.8,37.8,38.0,False,442123175,442123175,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,100,Raydium,Quantum,44.8,60,-15.2,0.0,44.8,False,442123129,442123186,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,100,Raydium,BisonFi,45.9,60,-14.1,0.0,45.9,False,442123129,442123186,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,100,Raydium,BisonFi,44.6,60,-15.4,0.0,44.6,False,442123129,442123186,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,100,Quantum,BisonFi,1.0,60,-59.0,44.8,45.9,False,442123186,442123186,442123166,ErExWkoc,ok
2026-08-27 14:30:32 UTC,100,Quantum,BisonFi,-0.2,60,-59.8,44.8,44.6,False,442123186,442123186,442123166,ErExWkoc,ok
2026-08-27 15:18:00 UTC,0.1,Raydium,Quantum,42.2,60,-17.8,0.0,42.2,True,442128336,442128371,442130946,7enVEY5y,stale
2026-08-27 15:18:00 UTC,1,Raydium,Quantum,41.3,60,-18.7,0.0,41.3,True,442128336,442128377,442130946,7enVEY5y,stale
2026-08-27 15:18:00 UTC,100,Raydium,BisonFi,82.2,60,22.2,0.0,82.2,True,442128336,442130955,442130946,7enVEY5y,stale
2026-08-27 15:18:00 UTC,100,Raydium,PancakeSwap,82.3,60,22.3,0.0,82.3,True,442128336,442130955,442130946,7enVEY5y,stale
2026-08-27 15:18:00 UTC,100,BisonFi,PancakeSwap,0.2,60,-59.8,82.2,82.3,False,442130955,442130955,442130946,7enVEY5y,ok
2026-08-27 16:39:03 UTC,0.1,Raydium,Raydium CLMM,39.6,35,4.6,0.0,39.6,False,442144191,442144227,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,1,Raydium,BisonFi,40.5,60,-19.5,0.0,40.5,False,442144191,442144232,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,10,Raydium,BisonFi,42.6,60,-17.4,0.0,42.6,False,442144191,442144238,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,10,Raydium,BisonFi,43.4,60,-16.6,0.0,43.4,False,442144191,442144238,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,100,Raydium,TesseraV,53.8,60,-6.2,0.0,53.8,False,442144191,442144242,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,100,Raydium,Scorch,53.9,60,-6.1,0.0,53.9,False,442144191,442144242,442144223,BhY7XamR,ok
2026-08-27 16:39:03 UTC,100,TesseraV,Scorch,0.2,60,-59.8,53.8,53.9,False,442144242,442144242,442144223,BhY7XamR,ok
2026-08-27 17:16:34 UTC,0.1,Raydium,BisonFi,42.3,60,-17.7,0.0,42.3,True,442147747,442147782,442150305,4NJo9jXd,stale
2026-08-27 17:16:34 UTC,1,Raydium,Kipseli,37.5,60,-22.5,0.0,37.5,True,442147747,442147787,442150305,4NJo9jXd,stale
2026-08-27 17:16:34 UTC,100,Raydium,BisonFi,75.7,60,15.7,0.0,75.7,True,442147747,442150319,442150305,4NJo9jXd,stale
2026-08-27 17:16:34 UTC,100,Raydium,BisonFi,75.8,60,15.8,0.0,75.8,True,442147747,442150319,442150305,4NJo9jXd,stale
2026-08-27 17:35:14 UTC,0.1,Raydium,Raydium CLMM,11.0,35,-24.0,0.0,11.0,False,442153304,442153339,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,1,Raydium,Flux,14.2,60,-45.8,0.0,14.2,False,442153304,442153343,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,Raydium,BisonFi,15.0,60,-45.0,0.0,15.0,False,442153304,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,Raydium,Deriverse,15.3,60,-44.7,0.0,15.3,False,442153304,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,Raydium,TesseraV,14.9,60,-45.1,0.0,14.9,False,442153304,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,BisonFi,Deriverse,0.3,60,-59.7,15.0,15.3,False,442153348,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,BisonFi,TesseraV,-0.1,60,-59.9,15.0,14.9,False,442153348,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,10,Deriverse,TesseraV,-0.4,60,-59.6,15.3,14.9,False,442153348,442153348,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,Raydium,BisonFi,26.7,60,-33.3,0.0,26.7,False,442153304,442153353,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,Raydium,TesseraV,26.8,60,-33.2,0.0,26.8,False,442153304,442153353,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,Raydium,GoonFi V2,27.5,60,-32.5,0.0,27.5,False,442153304,442153353,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,BisonFi,TesseraV,0.1,60,-59.9,26.7,26.8,False,442153353,442153353,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,BisonFi,GoonFi V2,0.8,60,-59.2,26.7,27.5,False,442153353,442153353,442153336,DEjB2gm3,ok
2026-08-27 17:35:14 UTC,100,TesseraV,GoonFi V2,0.7,60,-59.3,26.8,27.5,False,442153353,442153353,442153336,DEjB2gm3,ok
2026-08-27 19:14:56 UTC,0.1,Raydium,Quantum,53.2,60,-6.8,0.0,53.2,False,442169610,442169644,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,1,Raydium,PancakeSwap,51.8,60,-8.2,0.0,51.8,False,442169610,442169645,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Raydium,Whirlpool,50.8,35,15.8,0.0,50.8,False,442169610,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Raydium,Raydium CLMM,50.8,35,15.8,0.0,50.8,False,442169610,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Raydium,Deriverse,52.5,60,-7.5,0.0,52.5,False,442169610,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Whirlpool,Raydium CLMM,0.1,10,-9.9,50.8,50.8,False,442169648,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Whirlpool,Deriverse,1.7,35,-33.3,50.8,52.5,False,442169648,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,10,Raydium CLMM,Deriverse,1.7,35,-33.3,50.8,52.5,False,442169648,442169648,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,100,Raydium,BisonFi,69.6,60,9.6,0.0,69.6,False,442169610,442169649,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,100,Raydium,BisonFi,72.3,60,12.3,0.0,72.3,False,442169610,442169649,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,100,Raydium,TesseraV,69.5,60,9.5,0.0,69.5,False,442169610,442169649,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,100,BisonFi,TesseraV,-0.1,60,-59.9,69.6,69.5,False,442169649,442169649,442169626,jkbF8QZM,ok
2026-08-27 19:14:56 UTC,100,BisonFi,TesseraV,-2.8,60,-57.2,72.3,69.5,False,442169649,442169649,442169626,jkbF8QZM,ok
2026-08-27 19:30:52 UTC,0.1,Raydium,Deriverse,25.9,60,-34.1,0.0,25.9,False,442172195,442172228,442172213,4utbDm3z,ok
2026-08-27 19:30:52 UTC,1,Raydium,Scorch,25.3,60,-34.7,0.0,25.3,False,442172195,442172230,442172213,4utbDm3z,ok
2026-08-27 19:30:52 UTC,10,Raydium,Flux,25.7,60,-34.3,0.0,25.7,False,442172195,442172233,442172213,4utbDm3z,ok
2026-08-27 19:30:52 UTC,100,Raydium,BisonFi,33.5,60,-26.5,0.0,33.5,False,442172195,442172237,442172213,4utbDm3z,ok
2026-08-27 20:11:06 UTC,0.1,Raydium,BisonFi,29.8,60,-30.2,0.0,29.8,False,442178800,442178832,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,1,Raydium,Quantum,30.8,60,-29.2,0.0,30.8,False,442178800,442178833,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,10,Raydium,Quantum,31.8,60,-28.2,0.0,31.8,False,442178800,442178835,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,Raydium,Flux,43.5,60,-16.5,0.0,43.5,False,442178800,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,Raydium,GoonFi V2,44.6,60,-15.4,0.0,44.6,False,442178800,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,Raydium,BisonFi,42.8,60,-17.2,0.0,42.8,False,442178800,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,Flux,GoonFi V2,1.1,60,-58.9,43.5,44.6,False,442178836,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,Flux,BisonFi,-0.7,60,-59.3,43.5,42.8,False,442178836,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:11:06 UTC,100,GoonFi V2,BisonFi,-1.8,60,-58.2,44.6,42.8,False,442178836,442178836,442178814,CH8VSVkp,ok
2026-08-27 20:42:51 UTC,0.1,Raydium,BisonFi,50.2,60,-9.8,0.0,50.2,False,442183999,442184031,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,1,Raydium,BisonFi,56.7,60,-3.3,0.0,56.7,False,442183999,442184033,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,10,Raydium,Quantum,54.8,60,-5.2,0.0,54.8,False,442183999,442184035,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,10,Raydium,Raydium CLMM,54.0,35,19.0,0.0,54.0,False,442183999,442184035,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,10,Quantum,Raydium CLMM,-0.8,35,-34.2,54.8,54.0,False,442184035,442184035,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,100,Raydium,BisonFi,70.9,60,10.9,0.0,70.9,False,442183999,442184036,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,100,Raydium,Scorch,69.0,60,9.0,0.0,69.0,False,442183999,442184036,442184014,Gt8YZXTQ,ok
2026-08-27 20:42:51 UTC,100,BisonFi,Scorch,-1.9,60,-58.1,70.9,69.0,False,442184036,442184036,442184014,Gt8YZXTQ,ok
2026-08-27 21:37:21 UTC,0.1,Raydium,Quantum,38.9,60,-21.1,0.0,38.9,False,442192910,442192942,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,1,Raydium,Aquifer,39.6,60,-20.4,0.0,39.6,False,442192910,442192944,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,10,Raydium,Aquifer,40.8,60,-19.2,0.0,40.8,False,442192910,442192946,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,10,Raydium,BisonFi,40.5,60,-19.5,0.0,40.5,False,442192910,442192946,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,10,Aquifer,BisonFi,-0.4,60,-59.6,40.8,40.5,False,442192946,442192946,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,100,Raydium,Quantum,56.1,60,-3.9,0.0,56.1,False,442192910,442192947,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,100,Raydium,BisonFi,57.3,60,-2.7,0.0,57.3,False,442192910,442192947,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,100,Raydium,BisonFi,54.2,60,-5.8,0.0,54.2,False,442192910,442192947,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,100,Quantum,BisonFi,1.2,60,-58.8,56.1,57.3,False,442192947,442192947,442192924,6gFH5kUd,ok
2026-08-27 21:37:21 UTC,100,Quantum,BisonFi,-1.9,60,-58.1,56.1,54.2,False,442192947,442192947,442192924,6gFH5kUd,ok
2026-08-27 22:25:56 UTC,0.1,Raydium,Whirlpool,32.4,35,-2.6,0.0,32.4,False,442200840,442200873,442200855,6GQsK9qQ,ok
2026-08-27 22:25:56 UTC,1,Raydium,Flux,32.3,60,-27.7,0.0,32.3,False,442200840,442200875,442200855,6GQsK9qQ,ok
2026-08-27 22:25:56 UTC,10,Raydium,BisonFi,32.2,60,-27.8,0.0,32.2,False,442200840,442200876,442200855,6GQsK9qQ,ok
2026-08-27 22:25:56 UTC,100,Raydium,BisonFi,47.2,60,-12.8,0.0,47.2,False,442200840,442200878,442200855,6GQsK9qQ,ok
2026-08-27 22:32:13 UTC,0.1,Raydium,BisonFi,34.3,60,-25.7,0.0,34.3,False,442201854,442201888,442201872,EoeHfSju,ok
2026-08-27 22:32:13 UTC,1,Raydium,Quantum,37.7,60,-22.3,0.0,37.7,False,442201854,442201890,442201872,EoeHfSju,ok
2026-08-27 22:32:13 UTC,10,Raydium,Flux,36.5,60,-23.5,0.0,36.5,False,442201854,442201893,442201872,EoeHfSju,ok
