1718136000000,67402.1,67494.4,67168.8,67290.2,155.96811516
1718139600000,67290.2,67395.1,67196.6,67395.0,75.84823753
1718143200000,67395.1,67573.9,67304.8,67360.9,99.56199059
1718146800000,67361.0,67578.0,67300.0,67314.5,162.92088323
1718150400000,67312.2,67433.4,67169.2,67188.0,137.80037351
1718154000000,67188.0,67242.9,66892.4,67169.6,293.97026686
1718157600000,67169.6,67602.7,67114.8,67408.0,398.39741752
1718161200000,67408.0,67488.9,67316.2,67409.9,118.74604979
1718164800000,67409.9,67606.7,67373.1,67485.1,273.10961037
1718168400000,67485.2,67521.0,67200.1,67258.4,563.98640171
1718172000000,67258.3,67400.0,67258.3,67277.9,359.84437129
1718175600000,67278.0,67492.4,67230.1,67459.2,188.31666536
1718179200000,67459.1,67552.4,67380.1,67396.0,327.81130478
1718182800000,67396.0,67800.0,67351.3,67747.1,221.7587676
1718186400000,67747.1,68055.0,67747.1,68000.1,377.78484874
1718190000000,68000.3,68021.1,67713.9,67785.5,102.18293307
1718193600000,67786.5,69485.1,67744.1,69324.8,1570.00918335
1718197200000,69330.5,69660.0,69084.1,69325.1,594.42805055
1718200800000,69325.1,69980.0,69300.0,69956.8,487.30254684
1718204400000,69955.3,70000.0,69543.6,69728.9,296.45736619
1718208000000,69734.9,69791.2,69284.0,69611.9,316.81038972
1718211600000,69612.0,69871.7,69488.0,69801.1,235.84846789
1718215200000,69801.1,69818.7,68580.5,68824.2,1309.31592898
1718218800000,68824.2,69230.6,67244.0,67536.4,1087.41884961
1718222400000,67538.5,68300.0,67427.6,68100.1,295.78024483
1718226000000,68100.1,68666.6,68093.7,68531.8,144.10274975
1718229600000,68531.8,68539.9,68264.3,68346.3,105.43583632
1718233200000,68346.3,68351.9,68123.2,68269.8,76.81204219
1718236800000,68267.6,68401.4,68004.2,68326.3,142.07860576
1718240400000,68330.4,68364.2,67929.4,67988.9,141.13898087
1718244000000,67990.7,68175.0,67679.9,67729.3,262.31577498
1718247600000,67729.2,67851.7,66950.1,67463.9,760.89030918
1718251200000,67463.9,67715.2,67335.3,67336.0,456.10363395
1718254800000,67336.0,67702.8,67329.2,67607.5,354.83579703
1718258400000,67607.6,67615.6,67314.2,67520.0,144.4241437
1718262000000,67520.1,67743.9,67409.9,67738.3,156.70716536
1718265600000,67737.5,67765.4,67512.2,67576.9,162.68728195
1718269200000,67577.0,67577.0,67173.8,67421.8,194.2809015
1718272800000,67422.0,67981.4,67230.7,67824.0,185.12590182
1718276400000,67824.0,67958.9,67648.6,67745.4,189.26730676
1718280000000,67744.9,68458.0,67455.1,67743.5,925.92371073
1718283600000,67738.0,68267.5,67518.4,67591.5,449.10509684
1718287200000,67591.4,67734.7,67152.1,67361.9,416.03734796
1718290800000,67357.2,67536.0,66333.0,66460.0,924.87461864
1718294400000,66458.1,67025.4,66258.0,66979.5,640.76595758
1718298000000,66979.5,67070.0,66640.1,66918.5,247.31875397
1718301600000,66916.1,66981.6,66685.1,66860.5,173.28844283
1718305200000,66854.6,66887.3,66585.2,66606.8,176.05064842
1718308800000,66602.0,66804.0,66522.1,66713.0,125.32306782
1718312400000,66713.1,66973.4,66676.9,66973.4,52.39316052
1718316000000,66973.4,66987.5,66837.8,66885.9,52.62054675
1718319600000,66885.9,66908.0,66679.6,66775.7,84.48406091
1718323200000,66775.6,66896.0,66594.6,66709.4,173.07378522
1718326800000,66711.6,66831.0,66468.3,66797.9,180.31362896
1718330400000,66797.9,67032.0,66699.5,66956.0,231.45285255
1718334000000,66953.3,66991.2,66672.9,66748.0,130.03281184
1718337600000,66748.0,66835.4,66710.0,66714.4,144.06675017
1718341200000,66714.3,67210.7,66710.3,67058.4,268.40449444
1718344800000,67065.3,67121.2,66878.5,66960.1,151.99935083
1718348400000,66960.0,67099.0,66895.3,66908.8,288.82139751
1718352000000,66908.9,67266.0,66864.3,67151.9,153.24265602
1718355600000,67149.1,67149.1,66900.0,66921.5,139.15531097
