2026-08-29 08:30:07 UTC,ETHFI,1.25e-05,10.95,0.53305,12541576.0
2026-08-29 08:30:07 UTC,ENA,1.25e-05,10.95,0.15738,64786110.0
2026-08-29 08:30:07 UTC,MNT,1.25e-05,10.95,0.50892,4803658.0
2026-08-29 08:30:07 UTC,TNSR,1.25e-05,10.95,0.03361,36410.0
2026-08-29 08:30:07 UTC,SAGA,1.25e-05,10.95,0.01504,1256241.0
2026-08-29 08:30:07 UTC,MERL,1.25e-05,10.95,0.02142,398735.0
2026-08-29 08:30:07 UTC,HBAR,1.25e-05,10.95,0.07489,5323507.0
2026-08-29 08:30:07 UTC,POPCAT,1.25e-05,10.95,0.054697,2221044.0
2026-08-29 08:30:07 UTC,OMNI,0.0,0.0,4.1915,0.0
2026-08-29 08:30:07 UTC,EIGEN,1.25e-05,10.95,0.1929,2982122.0
2026-08-29 08:30:07 UTC,REZ,1.25e-05,10.95,0.002882,535768.0
2026-08-29 08:30:07 UTC,NOT,1.25e-05,10.95,0.000404,186442.0
2026-08-29 08:30:07 UTC,TURBO,1.25e-05,10.95,0.001011,493823.0
2026-08-29 08:30:07 UTC,BRETT,1.25e-05,10.95,0.00496,208203.0
2026-08-29 08:30:07 UTC,IO,1.25e-05,10.95,0.12937,544931.0
2026-08-29 08:30:07 UTC,ZK,1.25e-05,10.95,0.008029,383144.0
2026-08-29 08:30:07 UTC,BLAST,0.0,0.0,0.000456,0.0
2026-08-29 08:30:07 UTC,LISTA,0.0,0.0,0.12466,0.0
2026-08-29 08:30:07 UTC,MEW,0.0,0.0,0.00064,0.0
2026-08-29 08:30:07 UTC,RENDER,1.25e-05,10.95,1.41096,1534363.0
2026-08-29 08:30:07 UTC,kDOGS,0.0,0.0,0.13659,0.0
2026-08-29 08:30:07 UTC,POL,1.25e-05,10.95,0.10529,3869020.0
2026-08-29 08:30:07 UTC,CATI,0.0,0.0,0.082821,0.0
2026-08-29 08:30:07 UTC,CELO,1.25e-05,10.95,0.073738,161764.0
