ts,pair,us_sym,chain_mid,us_price,dev_bps,us_ts,vol24h
2026-08-15T19:00:58+00:00,COINX/USDT,COIN,149.09,148.47000122070312,42.1,08-14 00:00,21154
2026-08-15T19:00:58+00:00,AMZNX/USDT,AMZN,263.74,262.6499938964844,41.5,08-14 00:00,18404
2026-08-15T19:00:58+00:00,QQQX/USDT,QQQ,733.94,731.0700073242188,39.3,08-14 00:00,49882
2026-08-15T19:31:01+00:00,MSTRX/USDT,MSTR,94.51,93.04000091552734,158.0,08-14 00:00,98198
2026-08-15T19:31:01+00:00,MCDX/USDT,MCD,276.55,272.8299865722656,136.5,08-14 00:00,14447
2026-08-15T19:31:01+00:00,AVGOX/USDT,AVGO,397.02,392.989990234375,102.5,08-14 00:00,32085
2026-08-15T19:31:01+00:00,GOOGLX/USDT,GOOGL,348.73,345.8999938964844,81.8,08-14 00:00,23880
2026-08-15T19:31:01+00:00,SPYX/USDT,SPY,781.28,776.3400268554688,63.6,08-14 00:00,41854
2026-08-15T19:31:01+00:00,COINX/USDT,COIN,149.16,148.47000122070312,46.5,08-14 00:00,20719
2026-08-15T19:31:01+00:00,QQQX/USDT,QQQ,734.33,731.0700073242188,44.6,08-14 00:00,51674
2026-08-15T19:31:01+00:00,AMZNX/USDT,AMZN,263.74,262.6499938964844,41.3,08-14 00:00,10917
2026-08-15T20:01:10+00:00,MSTRX/USDT,MSTR,94.52,93.04000091552734,158.5,08-14 00:00,89142
2026-08-15T20:01:10+00:00,MCDX/USDT,MCD,276.34,272.8299865722656,128.5,08-14 00:00,13169
2026-08-15T20:01:10+00:00,AVGOX/USDT,AVGO,396.77,392.989990234375,96.2,08-14 00:00,23916
2026-08-15T20:01:10+00:00,GOOGLX/USDT,GOOGL,348.86,345.8999938964844,85.4,08-14 00:00,22910
2026-08-15T20:01:10+00:00,SPYX/USDT,SPY,781.28,776.3400268554688,63.6,08-14 00:00,41187
2026-08-15T20:01:10+00:00,QQQX/USDT,QQQ,735.11,731.0700073242188,55.2,08-14 00:00,56506
2026-08-15T20:01:10+00:00,COINX/USDT,COIN,149.16,148.47000122070312,46.1,08-14 00:00,14655
2026-08-15T20:01:10+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,41.9,08-14 00:00,6308
2026-08-15T20:30:14+00:00,MSTRX/USDT,MSTR,94.45,93.04000091552734,151.5,08-14 00:00,86055
2026-08-15T20:30:14+00:00,MCDX/USDT,MCD,276.23,272.8299865722656,124.4,08-14 00:00,12102
2026-08-15T20:30:14+00:00,AVGOX/USDT,AVGO,396.94,392.989990234375,100.4,08-14 00:00,22118
2026-08-15T20:30:14+00:00,GOOGLX/USDT,GOOGL,348.78,345.8999938964844,83.4,08-14 00:00,20792
2026-08-15T20:30:14+00:00,SPYX/USDT,SPY,781.32,776.3400268554688,64.1,08-14 00:00,40341
2026-08-15T20:30:14+00:00,COINX/USDT,COIN,149.22,148.47000122070312,50.2,08-14 00:00,14111
2026-08-15T20:30:14+00:00,QQQX/USDT,QQQ,734.19,731.0700073242188,42.7,08-14 00:00,54208
2026-08-15T20:30:14+00:00,AMZNX/USDT,AMZN,263.77,262.6499938964844,42.6,08-14 00:00,6209
2026-08-15T20:30:14+00:00,TSLAX/USDT,TSLA,343.43,342.2699890136719,33.9,08-14 00:00,51177
2026-08-15T21:30:29+00:00,MSTRX/USDT,MSTR,94.5,93.04000091552734,156.4,08-14 00:00,75652
2026-08-15T21:30:29+00:00,MCDX/USDT,MCD,276.16,272.8299865722656,122.2,08-14 00:00,7989
2026-08-15T21:30:29+00:00,AVGOX/USDT,AVGO,396.51,392.989990234375,89.7,08-14 00:00,18478
2026-08-15T21:30:29+00:00,GOOGLX/USDT,GOOGL,348.19,345.8999938964844,66.3,08-14 00:00,19410
2026-08-15T21:30:29+00:00,SPYX/USDT,SPY,780.77,776.3400268554688,57.1,08-14 00:00,35014
2026-08-15T21:30:29+00:00,COINX/USDT,COIN,149.24,148.47000122070312,51.9,08-14 00:00,8919
2026-08-15T21:30:29+00:00,AMZNX/USDT,AMZN,263.76,262.6499938964844,42.5,08-14 00:00,5984
2026-08-15T21:30:29+00:00,QQQX/USDT,QQQ,733.94,731.0700073242188,39.3,08-14 00:00,50765
2026-08-15T22:00:31+00:00,MSTRX/USDT,MSTR,94.5,93.04000091552734,156.4,08-14 00:00,67750
2026-08-15T22:00:31+00:00,MCDX/USDT,MCD,276.16,272.8299865722656,122.2,08-14 00:00,5259
2026-08-15T22:00:31+00:00,AVGOX/USDT,AVGO,396.4,392.989990234375,86.9,08-14 00:00,17932
2026-08-15T22:00:31+00:00,GOOGLX/USDT,GOOGL,348.45,345.8999938964844,73.7,08-14 00:00,19369
2026-08-15T22:00:31+00:00,SPYX/USDT,SPY,780.81,776.3400268554688,57.5,08-14 00:00,30605
2026-08-15T22:00:31+00:00,COINX/USDT,COIN,149.25,148.47000122070312,52.2,08-14 00:00,8221
2026-08-15T22:00:31+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,42.1,08-14 00:00,4581
2026-08-15T22:00:31+00:00,QQQX/USDT,QQQ,733.92,731.0700073242188,39.1,08-14 00:00,46331
2026-08-15T22:30:39+00:00,MSTRX/USDT,MSTR,94.51,93.04000091552734,158.0,08-14 00:00,66086
2026-08-15T22:30:39+00:00,MCDX/USDT,MCD,275.95,272.8299865722656,114.5,08-14 00:00,4256
2026-08-15T22:30:39+00:00,GOOGLX/USDT,GOOGL,348.46,345.8999938964844,74.2,08-14 00:00,19229
2026-08-15T22:30:39+00:00,SPYX/USDT,SPY,780.79,776.3400268554688,57.3,08-14 00:00,27545
2026-08-15T22:30:39+00:00,COINX/USDT,COIN,149.25,148.47000122070312,52.9,08-14 00:00,8138
2026-08-15T22:30:39+00:00,AVGOX/USDT,AVGO,394.94,392.989990234375,49.6,08-14 00:00,16861
2026-08-15T22:30:39+00:00,AMZNX/USDT,AMZN,263.74,262.6499938964844,41.3,08-14 00:00,4422
2026-08-15T22:30:39+00:00,QQQX/USDT,QQQ,733.92,731.0700073242188,39.1,08-14 00:00,43082
2026-08-15T23:00:43+00:00,MSTRX/USDT,MSTR,94.47,93.04000091552734,153.7,08-14 00:00,60250
2026-08-15T23:00:43+00:00,MCDX/USDT,MCD,276.0,272.8299865722656,116.0,08-14 00:00,3732
2026-08-15T23:00:43+00:00,AVGOX/USDT,AVGO,396.21,392.989990234375,82.1,08-14 00:00,14297
2026-08-15T23:00:43+00:00,GOOGLX/USDT,GOOGL,348.7,345.8999938964844,80.9,08-14 00:00,19115
2026-08-15T23:00:43+00:00,SPYX/USDT,SPY,780.58,776.3400268554688,54.6,08-14 00:00,26646
2026-08-15T23:00:43+00:00,COINX/USDT,COIN,149.26,148.47000122070312,53.2,08-14 00:00,7208
2026-08-15T23:00:43+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,41.7,08-14 00:00,4553
2026-08-15T23:00:43+00:00,QQQX/USDT,QQQ,733.83,731.0700073242188,37.8,08-14 00:00,38959
2026-08-15T23:30:49+00:00,MSTRX/USDT,MSTR,94.45,93.04000091552734,152.1,08-14 00:00,59382
2026-08-15T23:30:49+00:00,MCDX/USDT,MCD,276.0,272.8299865722656,116.0,08-14 00:00,2900
2026-08-15T23:30:49+00:00,AVGOX/USDT,AVGO,397.38,392.989990234375,111.8,08-14 00:00,12217
2026-08-15T23:30:49+00:00,GOOGLX/USDT,GOOGL,348.83,345.8999938964844,84.7,08-14 00:00,19152
2026-08-15T23:30:49+00:00,SPYX/USDT,SPY,781.43,776.3400268554688,65.6,08-14 00:00,34932
2026-08-15T23:30:49+00:00,COINX/USDT,COIN,149.22,148.47000122070312,50.9,08-14 00:00,5951
2026-08-15T23:30:49+00:00,AMZNX/USDT,AMZN,263.79,262.6499938964844,43.6,08-14 00:00,4484
2026-08-15T23:30:49+00:00,QQQX/USDT,QQQ,734.08,731.0700073242188,41.2,08-14 00:00,37690
2026-08-16T00:00:56+00:00,MSTRX/USDT,MSTR,94.42,93.04000091552734,148.9,08-14 00:00,53309
2026-08-16T00:00:56+00:00,MCDX/USDT,MCD,275.79,272.8299865722656,108.5,08-14 00:00,1340
2026-08-16T00:00:56+00:00,AVGOX/USDT,AVGO,396.78,392.989990234375,96.4,08-14 00:00,10207
2026-08-16T00:00:56+00:00,GOOGLX/USDT,GOOGL,348.79,345.8999938964844,83.4,08-14 00:00,18959
2026-08-16T00:00:56+00:00,SPYX/USDT,SPY,781.65,776.3400268554688,68.5,08-14 00:00,34311
2026-08-16T00:00:56+00:00,COINX/USDT,COIN,149.32,148.47000122070312,57.3,08-14 00:00,4801
2026-08-16T00:00:56+00:00,AMZNX/USDT,AMZN,263.85,262.6499938964844,45.5,08-14 00:00,4418
2026-08-16T00:00:56+00:00,QQQX/USDT,QQQ,734.11,731.0700073242188,41.5,08-14 00:00,33653
2026-08-16T00:00:56+00:00,TSLAX/USDT,TSLA,343.32,342.2699890136719,30.8,08-14 00:00,29675
2026-08-16T00:31:16+00:00,MSTRX/USDT,MSTR,94.44,93.04000091552734,150.5,08-14 00:00,51810
2026-08-16T00:31:16+00:00,MCDX/USDT,MCD,275.97,272.8299865722656,115.1,08-14 00:00,1098
2026-08-16T00:31:16+00:00,AVGOX/USDT,AVGO,397.39,392.989990234375,112.1,08-14 00:00,10407
2026-08-16T00:31:16+00:00,GOOGLX/USDT,GOOGL,348.69,345.8999938964844,80.7,08-14 00:00,18708
2026-08-16T00:31:16+00:00,SPYX/USDT,SPY,781.68,776.3400268554688,68.8,08-14 00:00,34747
2026-08-16T00:31:16+00:00,COINX/USDT,COIN,149.31,148.47000122070312,56.6,08-14 00:00,4979
2026-08-16T00:31:16+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,41.9,08-14 00:00,4394
2026-08-16T00:31:16+00:00,QQQX/USDT,QQQ,734.04,731.0700073242188,40.6,08-14 00:00,34534
2026-08-16T01:01:06+00:00,MSTRX/USDT,MSTR,94.32,93.04000091552734,137.6,08-14 00:00,50230
2026-08-16T01:01:06+00:00,MCDX/USDT,MCD,275.88,272.8299865722656,111.8,08-14 00:00,1071
2026-08-16T01:01:06+00:00,GOOGLX/USDT,GOOGL,348.68,345.8999938964844,80.2,08-14 00:00,17417
2026-08-16T01:01:06+00:00,AVGOX/USDT,AVGO,395.82,392.989990234375,72.1,08-14 00:00,10480
2026-08-16T01:01:06+00:00,SPYX/USDT,SPY,781.61,776.3400268554688,67.9,08-14 00:00,34596
2026-08-16T01:01:06+00:00,AMZNX/USDT,AMZN,263.89,262.6499938964844,47.4,08-14 00:00,4356
2026-08-16T01:01:06+00:00,COINX/USDT,COIN,149.12,148.47000122070312,43.4,08-14 00:00,5103
2026-08-16T01:01:06+00:00,QQQX/USDT,QQQ,734.05,731.0700073242188,40.8,08-14 00:00,35702
2026-08-16T01:31:13+00:00,MSTRX/USDT,MSTR,94.34,93.04000091552734,140.3,08-14 00:00,50054
2026-08-16T01:31:13+00:00,MCDX/USDT,MCD,275.97,272.8299865722656,114.9,08-14 00:00,1048
2026-08-16T01:31:13+00:00,AVGOX/USDT,AVGO,396.48,392.989990234375,88.7,08-14 00:00,10480
2026-08-16T01:31:13+00:00,GOOGLX/USDT,GOOGL,348.69,345.8999938964844,80.8,08-14 00:00,17412
2026-08-16T01:31:13+00:00,SPYX/USDT,SPY,781.7,776.3400268554688,69.0,08-14 00:00,34593
2026-08-16T01:31:13+00:00,AMZNX/USDT,AMZN,263.86,262.6499938964844,45.9,08-14 00:00,4343
2026-08-16T01:31:13+00:00,QQQX/USDT,QQQ,734.0,731.0700073242188,40.1,08-14 00:00,35616
2026-08-16T01:31:13+00:00,COINX/USDT,COIN,148.99,148.47000122070312,35.0,08-14 00:00,5110
2026-08-16T02:00:17+00:00,MSTRX/USDT,MSTR,94.22,93.04000091552734,127.4,08-14 00:00,46140
2026-08-16T02:00:17+00:00,MCDX/USDT,MCD,275.85,272.8299865722656,110.7,08-14 00:00,1143
2026-08-16T02:00:17+00:00,GOOGLX/USDT,GOOGL,348.71,345.8999938964844,81.1,08-14 00:00,17800
2026-08-16T02:00:17+00:00,SPYX/USDT,SPY,781.63,776.3400268554688,68.1,08-14 00:00,34320
2026-08-16T02:00:17+00:00,AVGOX/USDT,AVGO,395.62,392.989990234375,66.9,08-14 00:00,10053
2026-08-16T02:00:17+00:00,AMZNX/USDT,AMZN,263.87,262.6499938964844,46.3,08-14 00:00,4309
2026-08-16T02:00:17+00:00,COINX/USDT,COIN,149.13,148.47000122070312,44.8,08-14 00:00,5070
2026-08-16T02:00:17+00:00,QQQX/USDT,QQQ,733.96,731.0700073242188,39.5,08-14 00:00,36356
2026-08-16T02:30:19+00:00,MSTRX/USDT,MSTR,94.31,93.04000091552734,137.0,08-14 00:00,44465
2026-08-16T02:30:19+00:00,MCDX/USDT,MCD,275.85,272.8299865722656,110.7,08-14 00:00,1143
2026-08-16T02:30:19+00:00,GOOGLX/USDT,GOOGL,348.68,345.8999938964844,80.2,08-14 00:00,16554
2026-08-16T02:30:19+00:00,AVGOX/USDT,AVGO,396.13,392.989990234375,80.0,08-14 00:00,9948
2026-08-16T02:30:19+00:00,SPYX/USDT,SPY,781.44,776.3400268554688,65.7,08-14 00:00,33144
2026-08-16T02:30:19+00:00,COINX/USDT,COIN,149.24,148.47000122070312,51.5,08-14 00:00,5051
2026-08-16T02:30:19+00:00,AMZNX/USDT,AMZN,263.76,262.6499938964844,42.3,08-14 00:00,4332
2026-08-16T02:30:19+00:00,QQQX/USDT,QQQ,733.99,731.0700073242188,39.9,08-14 00:00,36307
2026-08-16T03:00:28+00:00,MSTRX/USDT,MSTR,94.44,93.04000091552734,151.0,08-14 00:00,37158
2026-08-16T03:00:28+00:00,MCDX/USDT,MCD,275.85,272.8299865722656,110.7,08-14 00:00,1109
2026-08-16T03:00:28+00:00,GOOGLX/USDT,GOOGL,348.73,345.8999938964844,81.7,08-14 00:00,17075
2026-08-16T03:00:28+00:00,SPYX/USDT,SPY,781.55,776.3400268554688,67.1,08-14 00:00,33244
2026-08-16T03:00:28+00:00,AVGOX/USDT,AVGO,395.18,392.989990234375,55.7,08-14 00:00,9948
2026-08-16T03:00:28+00:00,COINX/USDT,COIN,149.3,148.47000122070312,55.6,08-14 00:00,5070
2026-08-16T03:00:28+00:00,QQQX/USDT,QQQ,734.34,731.0700073242188,44.7,08-14 00:00,36417
2026-08-16T03:00:28+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,42.1,08-14 00:00,4357
2026-08-16T03:00:28+00:00,TSLAX/USDT,TSLA,343.39,342.2699890136719,32.7,08-14 00:00,28498
2026-08-16T03:30:30+00:00,MSTRX/USDT,MSTR,94.46,93.04000091552734,152.6,08-14 00:00,35878
2026-08-16T03:30:30+00:00,MCDX/USDT,MCD,275.85,272.8299865722656,110.7,08-14 00:00,1067
2026-08-16T03:30:30+00:00,GOOGLX/USDT,GOOGL,348.75,345.8999938964844,82.2,08-14 00:00,19988
2026-08-16T03:30:30+00:00,SPYX/USDT,SPY,781.53,776.3400268554688,66.9,08-14 00:00,32474
2026-08-16T03:30:30+00:00,COINX/USDT,COIN,149.38,148.47000122070312,61.0,08-14 00:00,5055
2026-08-16T03:30:30+00:00,QQQX/USDT,QQQ,734.48,731.0700073242188,46.6,08-14 00:00,37322
2026-08-16T03:30:30+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,42.1,08-14 00:00,4345
2026-08-16T03:30:30+00:00,AVGOX/USDT,AVGO,394.49,392.989990234375,38.0,08-14 00:00,9948
2026-08-16T03:30:30+00:00,TSLAX/USDT,TSLA,343.44,342.2699890136719,34.3,08-14 00:00,28486
2026-08-16T04:00:27+00:00,MSTRX/USDT,MSTR,94.35,93.04000091552734,140.8,08-14 00:00,36031
2026-08-16T04:00:27+00:00,MCDX/USDT,MCD,275.85,272.8299865722656,110.7,08-14 00:00,1067
2026-08-16T04:00:27+00:00,GOOGLX/USDT,GOOGL,348.69,345.8999938964844,80.8,08-14 00:00,20017
2026-08-16T04:00:27+00:00,AVGOX/USDT,AVGO,395.94,392.989990234375,75.1,08-14 00:00,9948
2026-08-16T04:00:27+00:00,SPYX/USDT,SPY,781.48,776.3400268554688,66.2,08-14 00:00,33008
2026-08-16T04:00:27+00:00,QQQX/USDT,QQQ,734.79,731.0700073242188,50.9,08-14 00:00,37521
2026-08-16T04:00:27+00:00,COINX/USDT,COIN,149.22,148.47000122070312,50.5,08-14 00:00,5055
2026-08-16T04:00:27+00:00,AMZNX/USDT,AMZN,263.73,262.6499938964844,41.1,08-14 00:00,4313
2026-08-16T04:00:27+00:00,TSLAX/USDT,TSLA,343.64,342.2699890136719,40.0,08-14 00:00,28271
2026-08-16T04:30:30+00:00,MSTRX/USDT,MSTR,94.37,93.04000091552734,142.9,08-14 00:00,35095
2026-08-16T04:30:30+00:00,MCDX/USDT,MCD,275.81,272.8299865722656,109.4,08-14 00:00,959
2026-08-16T04:30:30+00:00,GOOGLX/USDT,GOOGL,348.67,345.8999938964844,80.1,08-14 00:00,36065
2026-08-16T04:30:30+00:00,SPYX/USDT,SPY,781.16,776.3400268554688,62.1,08-14 00:00,33484
2026-08-16T04:30:30+00:00,COINX/USDT,COIN,149.25,148.47000122070312,52.2,08-14 00:00,4635
2026-08-16T04:30:30+00:00,QQQX/USDT,QQQ,734.88,731.0700073242188,52.2,08-14 00:00,37327
2026-08-16T04:30:30+00:00,AMZNX/USDT,AMZN,263.73,262.6499938964844,40.9,08-14 00:00,4352
2026-08-16T04:30:30+00:00,TSLAX/USDT,TSLA,343.65,342.2699890136719,40.5,08-14 00:00,29372
2026-08-16T04:30:30+00:00,AVGOX/USDT,AVGO,394.53,392.989990234375,39.3,08-14 00:00,7816
2026-08-16T05:00:38+00:00,MSTRX/USDT,MSTR,94.27,93.04000091552734,131.7,08-14 00:00,22372
2026-08-16T05:00:38+00:00,MCDX/USDT,MCD,275.83,272.8299865722656,109.8,08-14 00:00,988
2026-08-16T05:00:38+00:00,GOOGLX/USDT,GOOGL,348.64,345.8999938964844,79.2,08-14 00:00,35915
2026-08-16T05:00:38+00:00,AVGOX/USDT,AVGO,395.78,392.989990234375,71.1,08-14 00:00,7222
2026-08-16T05:00:38+00:00,SPYX/USDT,SPY,781.11,776.3400268554688,61.4,08-14 00:00,32150
2026-08-16T05:00:38+00:00,COINX/USDT,COIN,149.38,148.47000122070312,61.0,08-14 00:00,4564
2026-08-16T05:00:38+00:00,QQQX/USDT,QQQ,734.52,731.0700073242188,47.2,08-14 00:00,37529
2026-08-16T05:00:38+00:00,AMZNX/USDT,AMZN,263.84,262.6499938964844,45.1,08-14 00:00,4379
2026-08-16T05:00:38+00:00,TSLAX/USDT,TSLA,343.53,342.2699890136719,37.0,08-14 00:00,32477
2026-08-16T05:30:44+00:00,MCDX/USDT,MCD,276.36,272.8299865722656,129.4,08-14 00:00,958
2026-08-16T05:30:44+00:00,MSTRX/USDT,MSTR,94.21,93.04000091552734,125.8,08-14 00:00,21304
2026-08-16T05:30:44+00:00,GOOGLX/USDT,GOOGL,348.67,345.8999938964844,80.1,08-14 00:00,36048
2026-08-16T05:30:44+00:00,COINX/USDT,COIN,149.47,148.47000122070312,67.4,08-14 00:00,4688
2026-08-16T05:30:44+00:00,SPYX/USDT,SPY,781.47,776.3400268554688,66.1,08-14 00:00,32155
2026-08-16T05:30:44+00:00,QQQX/USDT,QQQ,734.54,731.0700073242188,47.4,08-14 00:00,35616
2026-08-16T05:30:44+00:00,AVGOX/USDT,AVGO,394.76,392.989990234375,45.0,08-14 00:00,6818
2026-08-16T05:30:44+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,42.1,08-14 00:00,4393
2026-08-16T05:30:44+00:00,TSLAX/USDT,TSLA,343.65,342.2699890136719,40.3,08-14 00:00,33153
2026-08-16T06:00:49+00:00,MSTRX/USDT,MSTR,94.27,93.04000091552734,131.7,08-14 00:00,21444
2026-08-16T06:00:49+00:00,MCDX/USDT,MCD,276.36,272.8299865722656,129.4,08-14 00:00,951
2026-08-16T06:00:49+00:00,AVGOX/USDT,AVGO,396.94,392.989990234375,100.4,08-14 00:00,6868
2026-08-16T06:00:49+00:00,GOOGLX/USDT,GOOGL,348.85,345.8999938964844,85.3,08-14 00:00,36882
2026-08-16T06:00:49+00:00,COINX/USDT,COIN,149.59,148.47000122070312,75.4,08-14 00:00,4702
2026-08-16T06:00:49+00:00,SPYX/USDT,SPY,781.64,776.3400268554688,68.3,08-14 00:00,31812
2026-08-16T06:00:49+00:00,QQQX/USDT,QQQ,734.59,731.0700073242188,48.1,08-14 00:00,29602
2026-08-16T06:00:49+00:00,TSLAX/USDT,TSLA,343.82,342.2699890136719,45.4,08-14 00:00,33783
2026-08-16T06:00:49+00:00,AMZNX/USDT,AMZN,263.78,262.6499938964844,43.2,08-14 00:00,4446
2026-08-16T06:30:56+00:00,MCDX/USDT,MCD,276.58,272.8299865722656,137.4,08-14 00:00,973
2026-08-16T06:30:56+00:00,MSTRX/USDT,MSTR,94.17,93.04000091552734,122.0,08-14 00:00,19155
2026-08-16T06:30:56+00:00,GOOGLX/USDT,GOOGL,348.9,345.8999938964844,86.9,08-14 00:00,37061
2026-08-16T06:30:56+00:00,COINX/USDT,COIN,149.62,148.47000122070312,77.1,08-14 00:00,4765
2026-08-16T06:30:56+00:00,SPYX/USDT,SPY,781.79,776.3400268554688,70.1,08-14 00:00,30926
2026-08-16T06:30:56+00:00,QQQX/USDT,QQQ,734.74,731.0700073242188,50.1,08-14 00:00,29421
2026-08-16T06:30:56+00:00,TSLAX/USDT,TSLA,343.97,342.2699890136719,49.7,08-14 00:00,32864
2026-08-16T06:30:56+00:00,AMZNX/USDT,AMZN,263.78,262.6499938964844,43.2,08-14 00:00,4438
2026-08-16T06:30:56+00:00,AVGOX/USDT,AVGO,394.62,392.989990234375,41.5,08-14 00:00,6686
2026-08-16T07:01:01+00:00,MCDX/USDT,MCD,276.58,272.8299865722656,137.4,08-14 00:00,946
2026-08-16T07:01:01+00:00,MSTRX/USDT,MSTR,94.09,93.04000091552734,113.4,08-14 00:00,18957
2026-08-16T07:01:01+00:00,GOOGLX/USDT,GOOGL,348.98,345.8999938964844,89.0,08-14 00:00,36691
2026-08-16T07:01:01+00:00,COINX/USDT,COIN,149.75,148.47000122070312,86.5,08-14 00:00,4918
2026-08-16T07:01:01+00:00,SPYX/USDT,SPY,781.81,776.3400268554688,70.4,08-14 00:00,30509
2026-08-16T07:01:01+00:00,AVGOX/USDT,AVGO,395.3,392.989990234375,58.8,08-14 00:00,5887
2026-08-16T07:01:01+00:00,QQQX/USDT,QQQ,734.86,731.0700073242188,51.8,08-14 00:00,29648
2026-08-16T07:01:01+00:00,TSLAX/USDT,TSLA,343.89,342.2699890136719,47.5,08-14 00:00,34191
2026-08-16T07:01:01+00:00,AMZNX/USDT,AMZN,263.75,262.6499938964844,42.1,08-14 00:00,4420
2026-08-16T07:31:06+00:00,MCDX/USDT,MCD,276.58,272.8299865722656,137.4,08-14 00:00,817
2026-08-16T07:31:06+00:00,MSTRX/USDT,MSTR,94.06,93.04000091552734,110.2,08-14 00:00,18466
2026-08-16T07:31:06+00:00,AVGOX/USDT,AVGO,396.73,392.989990234375,95.2,08-14 00:00,4399
2026-08-16T07:31:06+00:00,COINX/USDT,COIN,149.77,148.47000122070312,87.6,08-14 00:00,4365
2026-08-16T07:31:06+00:00,GOOGLX/USDT,GOOGL,348.92,345.8999938964844,87.5,08-14 00:00,36856
2026-08-16T07:31:06+00:00,SPYX/USDT,SPY,782.13,776.3400268554688,74.6,08-14 00:00,32129
2026-08-16T07:31:06+00:00,QQQX/USDT,QQQ,734.66,731.0700073242188,49.1,08-14 00:00,29569
2026-08-16T07:31:06+00:00,TSLAX/USDT,TSLA,343.79,342.2699890136719,44.6,08-14 00:00,34438
2026-08-16T07:31:06+00:00,AMZNX/USDT,AMZN,263.81,262.6499938964844,44.4,08-14 00:00,4368
2026-08-16T08:01:15+00:00,MCDX/USDT,MCD,277.17,272.8299865722656,159.1,08-14 00:00,1139
2026-08-16T08:01:15+00:00,MSTRX/USDT,MSTR,94.09,93.04000091552734,112.9,08-14 00:00,20475
2026-08-16T08:01:15+00:00,AVGOX/USDT,AVGO,397.0,392.989990234375,102.2,08-14 00:00,4399
2026-08-16T08:01:15+00:00,GOOGLX/USDT,GOOGL,348.99,345.8999938964844,89.2,08-14 00:00,37166
2026-08-16T08:01:15+00:00,COINX/USDT,COIN,149.64,148.47000122070312,79.1,08-14 00:00,4346
2026-08-16T08:01:15+00:00,SPYX/USDT,SPY,782.0,776.3400268554688,72.8,08-14 00:00,32150
2026-08-16T08:01:15+00:00,QQQX/USDT,QQQ,734.49,731.0700073242188,46.8,08-14 00:00,29850
2026-08-16T08:01:15+00:00,TSLAX/USDT,TSLA,343.8,342.2699890136719,44.7,08-14 00:00,34631
2026-08-16T08:01:15+00:00,AMZNX/USDT,AMZN,263.8,262.6499938964844,44.0,08-14 00:00,4357
2026-08-16T08:30:21+00:00,AVGOX/USDT,AVGO,397.59,392.989990234375,116.9,08-14 00:00,4270
2026-08-16T08:30:21+00:00,MSTRX/USDT,MSTR,94.12,93.04000091552734,116.6,08-14 00:00,20439
2026-08-16T08:30:21+00:00,MCDX/USDT,MCD,275.67,272.8299865722656,104.3,08-14 00:00,1151
2026-08-16T08:30:21+00:00,COINX/USDT,COIN,149.76,148.47000122070312,86.9,08-14 00:00,4295
2026-08-16T08:30:21+00:00,GOOGLX/USDT,GOOGL,348.86,345.8999938964844,85.6,08-14 00:00,37145
2026-08-16T08:30:21+00:00,SPYX/USDT,SPY,781.93,776.3400268554688,72.1,08-14 00:00,27322
2026-08-16T08:30:21+00:00,AMZNX/USDT,AMZN,263.9,262.6499938964844,47.8,08-14 00:00,4300
2026-08-16T08:30:21+00:00,TSLAX/USDT,TSLA,343.83,342.2699890136719,45.6,08-14 00:00,34746
2026-08-16T08:30:21+00:00,QQQX/USDT,QQQ,734.37,731.0700073242188,45.1,08-14 00:00,29646
2026-08-16T09:00:20+00:00,AVGOX/USDT,AVGO,397.5,392.989990234375,114.8,08-14 00:00,3525
2026-08-16T09:00:20+00:00,MSTRX/USDT,MSTR,94.06,93.04000091552734,109.1,08-14 00:00,21176
2026-08-16T09:00:20+00:00,MCDX/USDT,MCD,275.52,272.8299865722656,98.8,08-14 00:00,1076
2026-08-16T09:00:20+00:00,GOOGLX/USDT,GOOGL,348.91,345.8999938964844,87.0,08-14 00:00,37316
2026-08-16T09:00:20+00:00,COINX/USDT,COIN,149.66,148.47000122070312,79.8,08-14 00:00,4238
2026-08-16T09:00:20+00:00,SPYX/USDT,SPY,781.69,776.3400268554688,68.9,08-14 00:00,27308
2026-08-16T09:00:20+00:00,QQQX/USDT,QQQ,734.39,731.0700073242188,45.5,08-14 00:00,25836
2026-08-16T09:00:20+00:00,AMZNX/USDT,AMZN,263.81,262.6499938964844,44.4,08-14 00:00,4028
2026-08-16T09:00:20+00:00,TSLAX/USDT,TSLA,343.73,342.2699890136719,42.7,08-14 00:00,35631
2026-08-16T09:30:23+00:00,MSTRX/USDT,MSTR,94.06,93.04000091552734,109.6,08-14 00:00,20991
2026-08-16T09:30:23+00:00,MCDX/USDT,MCD,275.52,272.8299865722656,98.8,08-14 00:00,1147
2026-08-16T09:30:23+00:00,GOOGLX/USDT,GOOGL,348.9,345.8999938964844,86.9,08-14 00:00,37083
2026-08-16T09:30:23+00:00,COINX/USDT,COIN,149.71,148.47000122070312,83.5,08-14 00:00,4652
2026-08-16T09:30:23+00:00,AVGOX/USDT,AVGO,395.74,392.989990234375,69.8,08-14 00:00,3488
2026-08-16T09:30:23+00:00,SPYX/USDT,SPY,781.62,776.3400268554688,68.1,08-14 00:00,27274
